blk_no,street,max_floor_lvl,year_completed,bldg_contract_town,flat_type_1 ROOM,flat_type_2 ROOM,flat_type_3 ROOM,flat_type_4 ROOM,flat_type_5 ROOM,flat_type_EXECUTIVE,flat_type_MULTI-GENERATION,address,latitude,longitude,postal_code,geohash
671B,YISHUN AVE 4,13,2016,YS,0,48,24,48,0,0,0,671B YISHUN AVE 4,1.41878341784758,103.842760847841,762671,w23b4frcp8qs
671C,JURONG WEST ST 65,16,2000,JW,0,0,0,0,0,90,0,671C JURONG WEST ST 65,1.34387298937558,103.701429855417,643671,w21xxu9hdknd
672,CHOA CHU KANG CRES,16,1998,CCK,0,0,0,15,45,0,0,672 CHOA CHU KANG CRES,1.40215166474802,103.747495879547,680672,w21zbz685u5b
672,HOUGANG AVE 8,4,1986,HG,0,0,16,16,0,0,0,672 HOUGANG AVE 8,1.37256827787331,103.884038208475,530672,w21zgcy5c930
672,JLN DAMAI,9,1995,BD,0,0,0,76,16,0,0,672 JLN DAMAI,1.33207912967501,103.908757101121,410672,w21zsd2pct8c
672,WOODLANDS DR 71,12,1999,WL,0,0,0,0,91,0,0,672 WOODLANDS DR 71,1.439485644214,103.799753267452,730672,w23b4n09te9f
672A,CHOA CHU KANG CRES,16,1998,CCK,0,0,0,30,28,0,0,672A CHOA CHU KANG CRES,1.4018932058408,103.747364979441,681672,w21zbz4w8gf6
672A,EDGEFIELD PLAINS,16,2014,PG,0,30,90,0,0,0,0,672A EDGEFIELD PLAINS,1.40641415134174,103.912620387754,821672,w23bh84bgw9e
672A,JURONG WEST ST 65,16,2000,JW,0,0,0,32,75,0,0,672A JURONG WEST ST 65,1.34372474655062,103.700939148875,641672,w21xxu8ez02w
672A,KLANG LANE,19,2000,CT,0,0,0,36,57,0,0,672A KLANG LANE,1.30849052388699,103.852546280742,211672,w21z7npne8r4
672A,YISHUN AVE 4,13,2016,YS,0,132,48,0,0,0,0,672A YISHUN AVE 4,1.41875267193096,103.84138862703,761672,w23b4fqbzdxm
672B,CHOA CHU KANG CRES,12,1998,CCK,0,0,0,11,33,0,0,672B CHOA CHU KANG CRES,1.40196021364915,103.747010636037,682672,w21zbz4r0864
672B,EDGEFIELD PLAINS,17,2014,PG,0,64,64,0,0,0,0,672B EDGEFIELD PLAINS,1.40665275009356,103.912312507427,822672,w23bh84dk7h4
672B,KLANG LANE,19,2000,CT,0,0,0,36,57,0,0,672B KLANG LANE,1.30903703924735,103.852847667323,212672,w21z7nr3dwpy
672B,YISHUN AVE 4,13,2016,YS,0,0,48,108,0,0,0,672B YISHUN AVE 4,1.41859080728129,103.841823925238,762672,w23b4fprcu7z
672C,EDGEFIELD PLAINS,17,2014,PG,0,64,32,0,0,0,0,672C EDGEFIELD PLAINS,1.40743702403924,103.911196464451,823672,w23bh81yfm7b
672C,YISHUN AVE 4,13,2016,YS,0,0,24,120,0,0,0,672C YISHUN AVE 4,1.41836093867258,103.842650670571,763672,w23b4fpyt1sk
672D,EDGEFIELD PLAINS,17,2014,PG,0,0,0,128,0,0,0,672D EDGEFIELD PLAINS,1.40759031189113,103.910923572748,824672,w23bh81xu1b7
673,CHOA CHU KANG CRES,16,1997,CCK,0,0,0,84,29,0,0,673 CHOA CHU KANG CRES,1.40132802512812,103.748136094413,680673,w21zbz556f3r
673,HOUGANG AVE 8,11,1985,HG,0,0,60,40,0,0,0,673 HOUGANG AVE 8,1.37251964481974,103.884830155492,530673,w21zgcyeebpy
673,WOODLANDS DR 71,12,1998,WL,0,0,0,0,88,0,0,673 WOODLANDS DR 71,1.43918808232966,103.800067933684,730673,w23b4jbzuuh7
673A,CHOA CHU KANG CRES,16,1998,CCK,0,0,0,84,29,0,0,673A CHOA CHU KANG CRES,1.40101416839361,103.747524161982,681673,w21zbz49kxbz
673A,EDGEFIELD PLAINS,18,2015,PG,0,0,34,82,0,0,0,673A EDGEFIELD PLAINS,1.40667672210889,103.911613297113,821673,w23bh844kpd9
673A,JURONG WEST ST 65,16,2000,JW,0,0,0,123,0,0,0,673A JURONG WEST ST 65,1.34426518191339,103.701249463726,641673,w21xxu8yym0n
673A,YISHUN AVE 4,13,2017,YS,0,0,23,48,72,0,0,673A YISHUN AVE 4,1.41999916145463,103.841999102785,761673,w23b4fx2jgn8
673B,EDGEFIELD PLAINS,17,2015,PG,0,0,32,60,0,0,0,673B EDGEFIELD PLAINS,1.40697762946912,103.911041462626,822673,w23bh81snz8k
673B,JURONG WEST ST 65,16,2000,JW,0,0,0,30,75,0,0,673B JURONG WEST ST 65,1.34439825029258,103.701663520064,642673,w21xxu9pxvuz
673B,YISHUN AVE 4,13,2017,YS,0,0,24,48,72,0,0,673B YISHUN AVE 4,1.42061127062467,103.842183264721,762673,w23b4fxedjpu
673C,EDGEFIELD PLAINS,17,2014,PG,0,0,0,124,0,0,0,673C EDGEFIELD PLAINS,1.40722159434779,103.910591907295,823673,w23bh81msm15
673C,JURONG WEST ST 65,16,2000,JW,0,0,0,62,60,0,0,673C JURONG WEST ST 65,1.34471213524955,103.701313082539,643673,w21xxubcx8x8
673C,YISHUN AVE 4,13,2017,YS,0,0,48,48,48,0,0,673C YISHUN AVE 4,1.42104894176938,103.842206525185,763673,w23b4fxw4y9r
674,CHOA CHU KANG CRES,12,1997,CCK,0,0,0,0,21,21,0,674 CHOA CHU KANG CRES,1.40155376414482,103.746994051833,680674,w21zbz4k8ht9
674,HOUGANG AVE 8,13,1986,HG,0,0,74,74,0,0,0,674 HOUGANG AVE 8,1.37217287844953,103.884645831522,530674,w21zgcy3rxw6
674A,CHOA CHU KANG CRES,11,1997,CCK,0,0,0,0,19,19,0,674A CHOA CHU KANG CRES,1.40163882695973,103.746535330738,681674,w21zbz1vjkrt
674A,JURONG WEST ST 65,16,2000,JW,0,0,0,30,75,0,0,674A JURONG WEST ST 65,1.34446133704193,103.702315277328,641674,w21xxuc8p1fb
674A,YISHUN AVE 4,13,2017,YS,0,0,0,84,60,0,0,674A YISHUN AVE 4,1.42064299685012,103.843114007721,761674,w23b5485zgjc
674B,JURONG WEST ST 65,16,2000,JW,0,0,0,62,60,0,0,674B JURONG WEST ST 65,1.34513373209401,103.702060183249,642674,w21xxucecphe
674B,YISHUN AVE 4,13,2017,YS,0,0,0,84,60,0,0,674B YISHUN AVE 4,1.42107254833692,103.843117058752,762674,w23b548q2505
675,CHOA CHU KANG CRES,11,1997,CCK,0,0,0,40,29,0,0,675 CHOA CHU KANG CRES,1.40134655668703,103.745990615944,680675,w21zbz1e2vcm
675,HOUGANG AVE 8,13,1986,HG,0,0,0,120,0,0,0,675 HOUGANG AVE 8,1.37188895307707,103.884363262145,530675,w21zgcwrc4es
675A,JURONG WEST ST 64,16,2001,JW,0,0,0,74,30,0,0,675A JURONG WEST ST 64,1.34542576991263,103.703464632989,641675,w21xxuft9vec
675A,YISHUN AVE 4,13,2017,YS,0,96,24,24,0,0,0,675A YISHUN AVE 4,1.4194583236401,103.843091718209,761675,w23b542hzqjq
675B,JURONG WEST ST 64,16,2001,JW,0,0,0,32,92,0,0,675B JURONG WEST ST 64,1.34575308124211,103.703641775508,642675,w21xxufxtfxc
675B,YISHUN AVE 4,13,2017,YS,0,95,36,24,0,0,0,675B YISHUN AVE 4,1.41899508499611,103.842949381197,762675,w23b5424hpg5
675C,YISHUN AVE 4,13,2017,YS,0,48,24,59,0,0,0,675C YISHUN AVE 4,1.41942806754236,103.84218131825,763675,w23b4frsf0w6
675D,YISHUN AVE 4,13,2017,YS,0,48,72,24,0,0,0,675D YISHUN AVE 4,1.41973757505546,103.842703126999,764675,w23b4fryw678
676,CHOA CHU KANG CRES,11,1997,CCK,0,0,0,50,20,0,0,676 CHOA CHU KANG CRES,1.40191629081901,103.746188263266,680676,w21zbz1wv2hu
676,HOUGANG AVE 8,13,1986,HG,0,0,0,96,0,0,0,676 HOUGANG AVE 8,1.37153528573758,103.884223176926,530676,w21zgcwjvben
676A,CHOA CHU KANG CRES,12,1997,CCK,0,0,0,42,22,0,0,676A CHOA CHU KANG CRES,1.4020008434176,103.746684850931,681676,w21zbz4p0zzh
676A,JURONG WEST ST 64,16,2001,JW,0,0,0,74,30,0,0,676A JURONG WEST ST 64,1.3459571863087,103.704539086759,641676,w21xxv52fbsg
676A,PUNGGOL DR,17,2015,PG,0,0,0,88,0,0,0,676A PUNGGOL DR,1.40482709089795,103.909870662158,821676,w21zux8zeqz2
676A,WOODLANDS DR 71,11,2017,WL,0,52,0,0,0,0,0,676A WOODLANDS DR 71,1.43940333157836,103.800661312375,731676,w23b4n134snz
676A,YISHUN RING RD,13,2017,YS,0,72,0,24,0,0,0,676A YISHUN RING RD,1.42145242328288,103.84332790779,761676,w23b54b2scvm
676B,JURONG WEST ST 64,16,2001,JW,0,0,0,32,92,0,0,676B JURONG WEST ST 64,1.34600218842428,103.70418922292,642676,w21xxv514bbp
676B,PUNGGOL DR,17,2015,PG,0,0,0,72,44,0,0,676B PUNGGOL DR,1.40481059599871,103.91027810068,822676,w21zux9psgxj
676B,WOODLANDS DR 71,11,2017,WL,0,52,0,0,0,0,0,676B WOODLANDS DR 71,1.43956715655103,103.801031184281,732676,w23b4n1d56f8
676B,YISHUN RING RD,13,2017,YS,0,0,0,48,48,0,0,676B YISHUN RING RD,1.42155761094817,103.842781958324,762676,w23b54b10jw3
676C,PUNGGOL DR,17,2015,PG,0,0,0,32,30,0,0,676C PUNGGOL DR,1.40533143328057,103.910586805301,823676,w21zuxc6shv2
676C,YISHUN RING RD,13,2017,YS,0,0,0,24,72,0,0,676C YISHUN RING RD,1.42148524765995,103.842476163593,763676,w23b4fzbc043
676D,PUNGGOL DR,17,2015,PG,0,0,0,46,32,0,0,676D PUNGGOL DR,1.40564086679302,103.910923336736,824676,w21zuxcskn2n
677,CHOA CHU KANG CRES,11,1998,CCK,0,0,0,66,60,20,0,677 CHOA CHU KANG CRES,1.40151021475963,103.745481871107,680677,w21zbz1hkuqn
677,HOUGANG AVE 8,13,1986,HG,0,0,70,48,1,0,0,677 HOUGANG AVE 8,1.37112901642432,103.8843188702,530677,w21zgcw72hfx
677,WOODLANDS AVE 6,13,1997,WL,0,0,0,48,48,0,0,677 WOODLANDS AVE 6,1.43938615380542,103.801706470491,730677,w23b4n415140
677A,JURONG WEST ST 64,16,2001,JW,0,0,0,32,75,0,0,677A JURONG WEST ST 64,1.34563047616405,103.705038025438,641677,w21xxugwye9n
677A,PUNGGOL DR,17,2015,PG,0,64,0,32,30,0,0,677A PUNGGOL DR,1.40528964160836,103.909204123728,821677,w21zuxb67uyr
677A,YISHUN RING RD,13,2017,YS,0,48,0,48,0,0,0,677A YISHUN RING RD,1.4219769108036,103.843317344784,761677,w23b54b7setw
677B,JURONG WEST ST 64,16,2001,JW,0,0,0,30,30,0,0,677B JURONG WEST ST 64,1.34542751038893,103.704502696177,642677,w21xxugmdjcg
677B,PUNGGOL DR,17,2015,PG,0,92,0,32,0,0,0,677B PUNGGOL DR,1.40536468278241,103.909508986941,822677,w21zuxbdg4cw
677B,YISHUN RING RD,13,2017,YS,0,0,0,24,72,0,0,677B YISHUN RING RD,1.42209981159397,103.842666036929,762677,w23b4fzum6xg
677C,JURONG WEST ST 64,16,2001,JW,0,0,0,47,76,0,0,677C JURONG WEST ST 64,1.34535269242821,103.704959975034,643677,w21xxugthxyv
677C,PUNGGOL DR,17,2015,PG,0,0,0,32,64,0,0,677C PUNGGOL DR,1.40565063473796,103.909749619549,823677,w21zuxbu88m0
677C,YISHUN RING RD,13,2017,YS,0,0,0,36,72,0,0,677C YISHUN RING RD,1.42203278942045,103.842062667848,763677,w23b4fz7zqnh
677D,PUNGGOL DR,17,2015,PG,0,0,0,39,71,0,0,677D PUNGGOL DR,1.40588044840999,103.910158734881,824677,w21zuxcjf5n5
678,CHOA CHU KANG CRES,11,1998,CCK,0,0,0,66,60,20,0,678 CHOA CHU KANG CRES,1.40171070184602,103.744092652395,680678,w21zbz0js9f6
678,HOUGANG AVE 8,9,1986,HG,0,0,75,43,0,0,0,678 HOUGANG AVE 8,1.37084076394573,103.884236382077,530678,w21zgcw1wpjp
678,WOODLANDS AVE 6,13,1997,WL,0,0,0,56,43,0,0,678 WOODLANDS AVE 6,1.43998366608733,103.801293104268,730678,w23b4n1u92qj
678A,JURONG WEST ST 64,16,2001,JW,0,0,0,30,90,0,0,678A JURONG WEST ST 64,1.34508009611217,103.704400730049,641678,w21xxug5xtjg
678A,PUNGGOL DR,17,2015,PG,0,0,0,94,0,0,0,678A PUNGGOL DR,1.40566213236302,103.908718985826,821678,w21zuxbh8dkt
678B,JURONG WEST ST 64,16,2001,JW,0,0,0,30,30,0,0,678B JURONG WEST ST 64,1.34512819470515,103.703897417226,642678,w21xxufggynd
678B,PUNGGOL DR,17,2015,PG,0,0,0,78,46,0,0,678B PUNGGOL DR,1.40576170081906,103.908840037229,822678,w21zuxbj5kyz
678C,JURONG WEST ST 64,16,2001,JW,0,0,0,47,76,0,0,678C JURONG WEST ST 64,1.34480618588213,103.703838568056,643678,w21xxuff4d49
678C,PUNGGOL DR,17,2015,PG,0,0,0,27,59,0,0,678C PUNGGOL DR,1.40621179054688,103.90937278679,823678,w21zuxbrzbuh
678D,JURONG WEST ST 64,16,2001,JW,0,0,0,32,75,0,0,678D JURONG WEST ST 64,1.34486489552662,103.703395356177,644678,w21xxufd2kbp
679,CHOA CHU KANG CRES,11,1998,CCK,0,0,0,65,60,20,0,679 CHOA CHU KANG CRES,1.40262029061291,103.744715544736,680679,w21zbz2dg56e
679,HOUGANG AVE 8,4,1986,HG,0,0,16,16,0,0,0,679 HOUGANG AVE 8,1.37146350071011,103.884744573963,530679,w21zgcwt3grf
679,WOODLANDS AVE 6,13,1997,WL,0,0,0,47,46,0,0,679 WOODLANDS AVE 6,1.43992345062736,103.80201525015,730679,w23b4n4k4m0m
679A,JURONG WEST CTRL 1,17,1998,JW,0,0,0,0,16,48,0,679A JURONG WEST CTRL 1,1.34426725618628,103.705833695408,641679,w21xxusqcjd6
679A,PUNGGOL DR,17,2015,PG,0,0,0,60,30,0,0,679A PUNGGOL DR,1.40591156262743,103.908288150968,821679,w21zurzwn8gm
679B,JURONG WEST CTRL 1,17,1998,JW,0,0,0,0,60,0,0,679B JURONG WEST CTRL 1,1.3439082086186,103.706055263416,642679,w21xxusky4xs
679B,PUNGGOL DR,14,2015,PG,0,0,0,26,26,0,0,679B PUNGGOL DR,1.40631693046248,103.908463046017,822679,w23bh2pb6smx
679C,JURONG WEST CTRL 1,15,1998,JW,0,0,0,102,28,0,0,679C JURONG WEST CTRL 1,1.34392315743643,103.706395562005,643679,w21xxussyjmm
679C,PUNGGOL DR,12,2015,PG,0,0,0,33,33,0,0,679C PUNGGOL DR,1.40641380778331,103.908805683601,823679,w23bh800fwt1
68,BEDOK STH AVE 3,22,1977,BD,0,0,0,0,84,0,0,68 BEDOK STH AVE 3,1.31875088774492,103.94336390491,460068,w21zt214rbvx
68,CIRCUIT RD,10,1965,GL,0,36,18,0,0,0,0,68 CIRCUIT RD,1.32546801109536,103.888077424417,370068,w21zs12crtjh
68,GEYLANG BAHRU,18,1974,KWN,0,0,378,0,9,0,0,68 GEYLANG BAHRU,1.32195385488883,103.869843391813,330068,w21ze8esyy0c
68,LOR 5 TOA PAYOH,12,1966,TP,0,0,0,0,0,0,0,68 LOR 5 TOA PAYOH,1.33480634877878,103.852975463498,310068,w21ze4zrv9zn
68,REDHILL CL,30,1999,BM,0,0,0,77,29,0,0,68 REDHILL CL,1.28687207033361,103.816026124534,150068,w21z66k88drf
68,TELOK BLANGAH HTS,15,1977,BM,0,0,0,112,0,0,0,68 TELOK BLANGAH HTS,1.27515915779894,103.810138469233,100068,w21z620hrdcs
680,CHOA CHU KANG CRES,12,1998,CCK,0,0,0,84,44,22,0,680 CHOA CHU KANG CRES,1.40333610825505,103.745131655848,680680,w21zbz2zhbc1
680,HOUGANG AVE 8,9,1986,HG,0,0,0,88,0,0,0,680 HOUGANG AVE 8,1.3719503407429,103.88531934969,530680,w21zgcybpqhd
680,WOODLANDS AVE 6,13,1997,WL,0,0,0,48,48,0,0,680 WOODLANDS AVE 6,1.43963261801972,103.802121646793,730680,w23b4n46kwzz
680A,JURONG WEST CTRL 1,17,1998,JW,0,0,0,0,16,48,0,680A JURONG WEST CTRL 1,1.34462393402178,103.705560050376,641680,w21xxuu148n6
680B,JURONG WEST CTRL 1,17,1998,JW,0,0,0,0,64,0,0,680B JURONG WEST CTRL 1,1.3450040798895,103.705331464969,642680,w21xxuggjqgv
680C,JURONG WEST CTRL 1,15,1998,JW,0,0,0,88,28,0,0,680C JURONG WEST CTRL 1,1.34521626785868,103.705524830267,643680,w21xxuuh3ykp
681,CHOA CHU KANG CRES,12,1998,CCK,0,0,0,84,44,22,0,681 CHOA CHU KANG CRES,1.40304334411889,103.74558981715,680681,w21zbz3jr6nx
681,HOUGANG AVE 8,4,1987,HG,0,0,61,12,0,0,0,681 HOUGANG AVE 8,1.37297840284804,103.88567915953,530681,w21zgcznpv8z
681,RACE COURSE RD,12,1985,KWN,0,0,0,121,0,0,0,681 RACE COURSE RD,1.3137206738217,103.855272733514,210681,w21z7r1hgr21
681A,JURONG WEST CTRL 1,17,1998,JW,0,0,0,0,16,48,0,681A JURONG WEST CTRL 1,1.34440862686382,103.705195214449,641681,w21xxuezdpyj
681A,WOODLANDS DR 62,14,1998,WL,0,0,0,52,18,18,0,681A WOODLANDS DR 62,1.43953354132813,103.803797276395,731681,w23b4n59gu92
681B,JURONG WEST CTRL 1,17,1998,JW,0,0,0,0,64,0,0,681B JURONG WEST CTRL 1,1.34481773281614,103.704952551128,642681,w21xxugdhs1q
681B,WOODLANDS DR 62,14,1998,WL,0,0,0,52,18,18,0,681B WOODLANDS DR 62,1.43932470475883,103.803324088659,732681,w23b4n528v86
681C,JURONG WEST CTRL 1,15,1998,JW,0,0,0,88,28,0,0,681C JURONG WEST CTRL 1,1.34449473042069,103.704760528198,643681,w21xxug80pfp
681C,WOODLANDS DR 62,14,1998,WL,0,0,0,52,18,18,0,681C WOODLANDS DR 62,1.43978866052178,103.803120115597,733681,w23b4n55kh03
681D,WOODLANDS DR 62,14,1998,WL,0,0,0,52,18,18,0,681D WOODLANDS DR 62,1.4399996612522,103.803592354961,734681,w23b4n5kx52k
682,CHOA CHU KANG CRES,11,1998,CCK,0,0,0,65,60,20,0,682 CHOA CHU KANG CRES,1.4025105391984,103.745291155566,680682,w21zbz340qzv
682,HOUGANG AVE 4,4,1987,HG,0,0,61,23,0,0,0,682 HOUGANG AVE 4,1.37361830380888,103.885748856217,530682,w21zgfp3cmhb
682,RACE COURSE RD,12,1985,KWN,0,0,0,22,22,0,0,682 RACE COURSE RD,1.31427769513245,103.855645647046,210682,w21z7r325zn5
682A,EDGEDALE PLAINS,17,2017,PG,0,0,31,64,32,0,0,682A EDGEDALE PLAINS,1.40354774923551,103.916291277867,821682,w21zuxt8306b
682A,JURONG WEST CTRL 1,17,1998,JW,0,0,0,0,16,48,0,682A JURONG WEST CTRL 1,1.34399451486162,103.705396292339,641682,w21xxuevqfsp
682A,WOODLANDS DR 62,14,1998,WL,0,0,0,54,52,0,0,682A WOODLANDS DR 62,1.44031862988978,103.803284675318,731682,w23b4n5nryg5
682B,EDGEDALE PLAINS,17,2017,PG,0,0,0,48,32,0,0,682B EDGEDALE PLAINS,1.40341173051587,103.915952020104,822682,w21zuxmr3nvv
682B,JURONG WEST CTRL 1,17,1998,JW,0,0,0,0,60,0,0,682B JURONG WEST CTRL 1,1.34362221193011,103.705666137539,642682,w21xxus5jjm6
682B,WOODLANDS DR 62,14,1998,WL,0,0,0,54,52,0,0,682B WOODLANDS DR 62,1.44052377312844,103.803747098861,732682,w23b4n5xdt5g
682C,EDGEDALE PLAINS,17,2017,PG,0,0,32,32,32,0,0,682C EDGEDALE PLAINS,1.40361989457669,103.915524665337,823682,w21zuxsbxjxn
682C,JURONG WEST CTRL 1,15,1998,JW,0,0,0,102,28,0,0,682C JURONG WEST CTRL 1,1.34315290702888,103.70539456284,643682,w21xxuebqvfg
682C,WOODLANDS DR 73,14,1998,WL,0,0,0,54,52,0,0,682C WOODLANDS DR 73,1.44075549422421,103.804264107553,733682,w23b4n7cn8m3
682D,WOODLANDS DR 73,14,1998,WL,0,0,0,54,52,0,0,682D WOODLANDS DR 73,1.44096063753942,103.804726530731,734682,w23b4nk61qw1
683,HOUGANG AVE 8,4,1986,HG,0,0,50,8,0,0,0,683 HOUGANG AVE 8,1.37331270061833,103.886367847223,530683,w21zgfp8pu43
683,TESSENSOHN RD,12,1985,KWN,0,0,0,121,0,0,0,683 TESSENSOHN RD,1.31445853642293,103.856019195126,210683,w21z7r39k8uf
683A,CHOA CHU KANG CRES,12,2000,CCK,0,0,0,24,78,0,0,683A CHOA CHU KANG CRES,1.40385480382021,103.745492505499,681683,w21zbz94j1w0
683A,EDGEDALE PLAINS,17,2017,PG,0,0,63,64,0,0,0,683A EDGEDALE PLAINS,1.4042634439442,103.915371364318,821683,w21zuxsu7tsv
683A,JURONG WEST CTRL 1,17,1999,JW,0,0,0,33,32,32,0,683A JURONG WEST CTRL 1,1.34260903139995,103.704847787281,641683,w21xxu7t607n
683A,WOODLANDS DR 62,14,1998,WL,0,0,0,80,26,0,0,683A WOODLANDS DR 62,1.44009790636881,103.802892551515,731683,w23b4n4vntww
683B,CHOA CHU KANG CRES,12,2000,CCK,0,0,0,24,78,0,0,683B CHOA CHU KANG CRES,1.40376671076444,103.746257887648,682683,w21zbz99x10f
683B,EDGEDALE PLAINS,17,2017,PG,0,0,32,44,0,0,0,683B EDGEDALE PLAINS,1.40470105849924,103.91498813455,822683,w21zuxswfxr0
683B,JURONG WEST CTRL 1,17,1999,JW,0,0,0,33,32,32,0,683B JURONG WEST CTRL 1,1.34297156674521,103.704760487896,642683,w21xxu7x2h41
683B,WOODLANDS DR 62,10,1998,WL,0,0,0,40,36,0,0,683B WOODLANDS DR 62,1.44099752205788,103.802849645543,732683,w23b4n6fmtqt
683C,CHOA CHU KANG CRES,13,2000,CCK,0,0,0,36,48,0,0,683C CHOA CHU KANG CRES,1.40467861884756,103.746314893319,683683,w21zbz9yb756
683C,EDGEDALE PLAINS,15,2017,PG,0,0,0,40,40,0,0,683C EDGEDALE PLAINS,1.40407354883276,103.914648681819,823683,w21zuxs76f60
683C,JURONG WEST ST 64,17,1999,JW,0,0,0,32,64,0,0,683C JURONG WEST ST 64,1.34333442575136,103.704701215266,643683,w21xxue3qxtv
683C,WOODLANDS DR 62,10,1998,WL,0,0,0,20,36,18,0,683C WOODLANDS DR 62,1.44111509906694,103.803347920978,733683,w23b4n771764
683D,WOODLANDS DR 62,14,1998,WL,0,0,0,30,52,26,0,683D WOODLANDS DR 62,1.44074675290862,103.803139356416,734683,w23b4n70uqwt
684,HOUGANG AVE 8,4,1986,HG,0,0,57,8,0,0,0,684 HOUGANG AVE 8,1.3739584050047,103.886898456705,530684,w21zu405uhmv
684,RACE COURSE RD,14,1985,KWN,0,0,77,37,1,0,0,684 RACE COURSE RD,1.31430707569496,103.856659538355,210684,w21z7r607sd5
684A,CHOA CHU KANG CRES,13,2000,CCK,0,0,0,24,72,0,0,684A CHOA CHU KANG CRES,1.40400608389802,103.746767050296,681684,w21zbzd4fvsq
684A,EDGEDALE PLAINS,17,2017,PG,0,0,0,64,64,0,0,684A EDGEDALE PLAINS,1.40279379493336,103.915878602831,821684,w21zuxm5z7xn
684A,JURONG WEST ST 64,17,1998,JW,0,0,0,33,32,32,0,684A JURONG WEST ST 64,1.34399837379521,103.703927197949,641684,w21xxudvkekw
684A,WOODLANDS DR 73,14,1998,WL,0,0,0,80,26,0,0,684A WOODLANDS DR 73,1.4411312628412,103.805148060847,731684,w23b4nke5q26
684B,CHOA CHU KANG CRES,14,2000,CCK,0,0,0,42,50,0,0,684B CHOA CHU KANG CRES,1.40389957807762,103.747236264641,682684,w21zbzd6mcf7
684B,EDGEDALE PLAINS,17,2017,PG,0,0,0,32,83,0,0,684B EDGEDALE PLAINS,1.40302713233008,103.915005575569,822684,w21zuxkt5phn
684B,JURONG WEST ST 64,17,1998,JW,0,0,0,33,32,32,0,684B JURONG WEST ST 64,1.34383999434612,103.704216582811,642684,w21xxueh7mut
684B,WOODLANDS DR 73,10,1998,WL,0,0,0,40,36,0,0,684B WOODLANDS DR 73,1.44183723559288,103.804766373294,732684,w23b4nkr63gy
684C,CHOA CHU KANG CRES,15,2000,CCK,0,0,0,45,54,0,0,684C CHOA CHU KANG CRES,1.40454365827993,103.747282690567,683684,w21zbzdqncuv
684C,EDGEDALE PLAINS,17,2017,PG,0,0,32,62,48,0,0,684C EDGEDALE PLAINS,1.40349238743113,103.914765251205,823684,w21zuxkrvtby
684C,JURONG WEST ST 64,17,1998,JW,0,0,0,32,64,0,0,684C JURONG WEST ST 64,1.34358659212537,103.704502970823,643684,w21xxue6fndn
684C,WOODLANDS DR 62,10,1998,WL,0,0,0,20,36,18,0,684C WOODLANDS DR 62,1.44140171851717,103.803998172951,733684,w23b4n7ub2z0
684D,CHOA CHU KANG CRES,14,2000,CCK,0,0,0,26,78,0,0,684D CHOA CHU KANG CRES,1.40467820311031,103.746800063318,684684,w21zbzdngdvp
684D,EDGEDALE PLAINS,17,2017,PG,0,0,0,76,10,0,0,684D EDGEDALE PLAINS,1.40365173571937,103.914094838628,824684,w21zuxebvgth
684D,WOODLANDS DR 73,14,1998,WL,0,0,0,30,52,26,0,684D WOODLANDS DR 73,1.44135791662657,103.80450821919,734684,w23b4nkhs2e6
685,HOUGANG ST 61,8,1986,HG,0,0,47,13,1,0,0,685 HOUGANG ST 61,1.37518092664617,103.886022660348,530685,w21zgfr7pb2c
685,RACE COURSE RD,16,1985,KWN,0,0,96,26,0,0,0,685 RACE COURSE RD,1.31400583508364,103.856831276139,210685,w21z7r4nxs6q
685A,CHOA CHU KANG CRES,15,2000,CCK,0,0,0,30,97,0,0,685A CHOA CHU KANG CRES,1.40378102388881,103.747662621714,681685,w21zbzd9xg8p
685A,JURONG WEST ST 64,17,1998,JW,0,0,0,33,32,32,0,685A JURONG WEST ST 64,1.34325837557548,103.704160122681,641685,w21xxue141d2
685B,CHOA CHU KANG CRES,16,2000,CCK,0,0,0,30,90,0,0,685B CHOA CHU KANG CRES,1.40363737705198,103.748176927162,682685,w21zbze0g8zx
685B,JURONG WEST ST 64,17,1998,JW,0,0,0,33,32,32,0,685B JURONG WEST ST 64,1.34292038876781,103.704168834122,642685,w21xxu7p468b
685B,WOODLANDS DR 73,14,2001,WL,0,0,0,0,94,0,0,685B WOODLANDS DR 73,1.44133342839662,103.806136164821,732685,w23b4nmk6k12
685C,CHOA CHU KANG CRES,17,2000,CCK,0,0,0,96,0,0,0,685C CHOA CHU KANG CRES,1.40349428170579,103.748677231954,683685,w21zbz7rzqkc
685C,JURONG WEST CTRL 1,17,1999,JW,0,0,0,32,64,0,0,685C JURONG WEST CTRL 1,1.34255459489451,103.704167639495,643685,w21xxu7hfq24
685C,WOODLANDS DR 73,14,2001,WL,0,0,0,0,108,0,0,685C WOODLANDS DR 73,1.44168775932162,103.805788847375,733685,w23b4nmn6nn6
686,HOUGANG ST 61,12,1986,HG,0,0,0,100,58,0,0,686 HOUGANG ST 61,1.37574544429752,103.885412786027,530686,w21zgfrn39d1
686A,CHOA CHU KANG CRES,16,2000,CCK,0,0,0,32,104,0,0,686A CHOA CHU KANG CRES,1.40438956727531,103.74785640306,681686,w21zbzdvhm0w
686A,JURONG WEST CTRL 1,17,1999,JW,0,0,0,33,32,32,0,686A JURONG WEST CTRL 1,1.34174841752629,103.704794256868,641686,w21xxu782b53
